,cluster,week,day,hour,minute,wk_ago,day_ago,target
12350,2,39,1,13,10,60,60,60
12351,2,39,1,13,20,60,60,40
12352,2,39,1,13,30,20,60,40
12353,2,39,1,13,40,40,40,60
12354,2,39,1,13,50,20,20,40
12355,2,39,1,14,0,20,60,80
12356,2,39,1,14,10,20,40,40
12357,2,39,1,14,20,20,60,80
12358,2,39,1,14,30,20,60,80
12359,2,39,1,14,40,20,80,80
12360,2,39,1,14,50,20,60,80
12361,2,39,1,15,0,20,60,60
12362,2,39,1,15,10,40,40,60
12363,2,39,1,15,20,80,40,60
12364,2,39,1,15,30,20,20,60
12365,2,39,1,15,40,20,20,60
12366,2,39,1,15,50,20,40,60
12367,2,39,1,16,0,20,40,60
12368,2,39,1,16,10,20,40,60
12369,2,39,1,16,20,20,40,60
12370,2,39,1,16,30,0,20,60
12371,2,39,1,16,40,20,40,40
12372,2,39,1,16,50,20,20,60
12475,2,39,2,10,0,40,60,40
12476,2,39,2,10,10,60,80,40
12477,2,39,2,10,20,40,80,20
12478,2,39,2,10,30,40,100,20
12479,2,39,2,10,40,0,40,40
12480,2,39,2,10,50,0,40,60
12481,2,39,2,11,0,0,40,40
12482,2,39,2,11,10,0,20,40
12483,2,39,2,11,20,0,60,40
12484,2,39,2,11,30,0,20,40
12485,2,39,2,11,40,20,60,40
12486,2,39,2,11,50,40,40,40
12487,2,39,2,12,0,20,80,60
12488,2,39,2,12,10,0,60,40
12489,2,39,2,12,20,0,60,20
12490,2,39,2,12,30,0,80,20
12491,2,39,2,12,40,20,80,0
12492,2,39,2,12,50,40,60,0
12493,2,39,2,13,0,20,40,0
12494,2,39,2,13,10,20,60,0
12495,2,39,2,13,20,20,40,20
12496,2,39,2,13,30,40,40,0
12497,2,39,2,13,40,40,60,0
12498,2,39,2,13,50,40,40,20
12499,2,39,2,14,0,40,80,40
12500,2,39,2,14,10,0,40,40
12501,2,39,2,14,20,0,80,20
12502,2,39,2,14,30,0,80,0
12503,2,39,2,14,40,0,80,20
12504,2,39,2,14,50,0,80,40
12505,2,39,2,15,0,20,60,40
12506,2,39,2,15,10,0,60,80
12507,2,39,2,15,20,0,60,20
12508,2,39,2,15,30,20,60,40
12509,2,39,2,15,40,20,60,40
12510,2,39,2,15,50,20,60,40
12511,2,39,2,16,0,40,60,40
12512,2,39,2,16,10,20,60,40
12513,2,39,2,16,20,20,60,20
12514,2,39,2,16,30,20,60,0
12515,2,39,2,16,40,20,40,40
12516,2,39,2,16,50,40,60,20
12619,2,39,3,10,0,40,40,60
12620,2,39,3,10,10,40,40,20
12621,2,39,3,10,20,20,20,20
12622,2,39,3,10,30,40,20,20
12623,2,39,3,10,40,20,40,20
12624,2,39,3,10,50,20,60,20
12625,2,39,3,11,0,20,40,40
12626,2,39,3,11,10,40,40,20
12627,2,39,3,11,20,40,40,40
12628,2,39,3,11,30,40,40,40
12629,2,39,3,11,40,40,40,100
12630,2,39,3,11,50,40,40,80
12631,2,39,3,12,0,40,60,80
12632,2,39,3,12,10,40,40,20
12633,2,39,3,12,20,0,20,20
12634,2,39,3,12,30,20,20,40
12635,2,39,3,12,40,20,0,0
12636,2,39,3,12,50,20,0,20
12637,2,39,3,13,0,0,0,20
12638,2,39,3,13,10,20,0,0
12639,2,39,3,13,20,20,20,20
12640,2,39,3,13,30,40,0,0
12641,2,39,3,13,40,20,0,20
12642,2,39,3,13,50,20,20,20
12643,2,39,3,14,0,20,40,0
12644,2,39,3,14,10,20,40,20
12645,2,39,3,14,20,20,20,0
12646,2,39,3,14,30,40,0,40
12647,2,39,3,14,40,40,20,80
12648,2,39,3,14,50,40,40,60
12649,2,39,3,15,0,20,40,40
12650,2,39,3,15,10,20,80,40
12651,2,39,3,15,20,40,20,40
12652,2,39,3,15,30,0,40,40
12653,2,39,3,15,40,20,40,40
12654,2,39,3,15,50,80,40,20
12655,2,39,3,16,0,60,40,40
12656,2,39,3,16,10,20,40,40
12657,2,39,3,16,20,20,20,40
12658,2,39,3,16,30,20,0,20
12659,2,39,3,16,40,20,40,20
12660,2,39,3,16,50,0,20,60
12763,2,39,4,10,0,60,60,0
12764,2,39,4,10,10,40,20,0
12765,2,39,4,10,20,40,20,0
12766,2,39,4,10,30,40,20,0
12767,2,39,4,10,40,60,20,0
12768,2,39,4,10,50,40,20,0
12769,2,39,4,11,0,40,40,0
12770,2,39,4,11,10,40,20,0
12771,2,39,4,11,20,40,40,0
12772,2,39,4,11,30,20,40,0
12773,2,39,4,11,40,20,100,0
12774,2,39,4,11,50,40,80,0
12775,2,39,4,12,0,40,80,0
12776,2,39,4,12,10,60,20,0
12777,2,39,4,12,20,40,20,0
12778,2,39,4,12,30,20,40,0
12779,2,39,4,12,40,0,0,0
12780,2,39,4,12,50,0,20,0
12781,2,39,4,13,0,40,20,0
12782,2,39,4,13,10,40,0,0
12783,2,39,4,13,20,40,20,0
12784,2,39,4,13,30,40,0,0
12785,2,39,4,13,40,20,20,0
12786,2,39,4,13,50,20,20,0
12787,2,39,4,14,0,20,0,0
12788,2,39,4,14,10,60,20,0
12789,2,39,4,14,20,40,0,0
12790,2,39,4,14,30,40,40,0
12791,2,39,4,14,40,40,80,0
12792,2,39,4,14,50,20,60,0
12793,2,39,4,15,0,20,40,0
12794,2,39,4,15,10,40,40,0
12795,2,39,4,15,20,20,40,0
12796,2,39,4,15,30,40,40,0
12797,2,39,4,15,40,60,40,0
12798,2,39,4,15,50,80,20,0
12799,2,39,4,16,0,60,40,0
12800,2,39,4,16,10,20,40,0
12801,2,39,4,16,20,40,40,0
12802,2,39,4,16,30,20,20,0
12803,2,39,4,16,40,20,20,0
12804,2,39,4,16,50,20,60,0
13195,2,40,0,10,0,60,60,40
13196,2,40,0,10,10,80,60,0
13197,2,40,0,10,20,80,40,20
13198,2,40,0,10,30,80,60,20
13199,2,40,0,10,40,40,60,20
13200,2,40,0,10,50,60,100,0
13201,2,40,0,11,0,60,100,0
13202,2,40,0,11,10,60,60,20
13203,2,40,0,11,20,60,60,20
13204,2,40,0,11,30,40,20,40
13205,2,40,0,11,40,80,0,40
13206,2,40,0,11,50,60,0,60
13207,2,40,0,12,0,60,0,20
13208,2,40,0,12,10,40,60,40
13209,2,40,0,12,20,20,60,0
13210,2,40,0,12,30,20,40,20
13211,2,40,0,12,40,20,20,0
13212,2,40,0,12,50,40,40,60
13213,2,40,0,13,0,80,40,60
13214,2,40,0,13,10,60,20,60
13215,2,40,0,13,20,60,20,80
13216,2,40,0,13,30,60,20,60
13217,2,40,0,13,40,40,20,60
13218,2,40,0,13,50,20,20,60
13219,2,40,0,14,0,60,20,40
13220,2,40,0,14,10,40,60,40
13221,2,40,0,14,20,60,40,40
13222,2,40,0,14,30,60,40,40
13223,2,40,0,14,40,80,20,40
13224,2,40,0,14,50,60,20,100
13225,2,40,0,15,0,60,40,80
13226,2,40,0,15,10,40,60,60
13227,2,40,0,15,20,40,40,40
13228,2,40,0,15,30,20,40,60
13229,2,40,0,15,40,20,40,60
13230,2,40,0,15,50,40,60,60
13231,2,40,0,16,0,40,40,40
13232,2,40,0,16,10,40,20,40
13233,2,40,0,16,20,40,20,20
13234,2,40,0,16,30,20,20,20
13235,2,40,0,16,40,40,20,0
13236,2,40,0,16,50,20,20,60
13339,2,40,1,10,0,60,40,40
13340,2,40,1,10,10,80,0,0
13341,2,40,1,10,20,80,20,20
13342,2,40,1,10,30,100,20,0
13343,2,40,1,10,40,40,20,20
13344,2,40,1,10,50,40,0,20
13345,2,40,1,11,0,40,0,60
13346,2,40,1,11,10,20,20,60
13347,2,40,1,11,20,60,20,40
13348,2,40,1,11,30,20,40,20
13349,2,40,1,11,40,60,40,20
13350,2,40,1,11,50,40,60,60
13351,2,40,1,12,0,80,20,40
13352,2,40,1,12,10,60,40,0
13353,2,40,1,12,20,60,0,20
13354,2,40,1,12,30,80,20,0
13355,2,40,1,12,40,80,0,20
13356,2,40,1,12,50,60,60,20
13357,2,40,1,13,0,40,60,20
13358,2,40,1,13,10,60,60,20
13359,2,40,1,13,20,40,80,20
13360,2,40,1,13,30,40,60,20
13361,2,40,1,13,40,60,60,20
13362,2,40,1,13,50,40,60,20
13363,2,40,1,14,0,80,40,20
13364,2,40,1,14,10,40,40,0
13365,2,40,1,14,20,80,40,0
13366,2,40,1,14,30,80,40,0
13367,2,40,1,14,40,80,40,0
13368,2,40,1,14,50,80,100,20
13369,2,40,1,15,0,60,80,20
13370,2,40,1,15,10,60,60,20
13371,2,40,1,15,20,60,40,20
13372,2,40,1,15,30,60,60,20
13373,2,40,1,15,40,60,60,20
13374,2,40,1,15,50,60,60,0
13375,2,40,1,16,0,60,40,0
13376,2,40,1,16,10,60,40,0
13377,2,40,1,16,20,60,20,0
13378,2,40,1,16,30,60,20,0
13379,2,40,1,16,40,40,0,0
13380,2,40,1,16,50,60,60,0
13483,2,40,2,10,0,40,40,60
13484,2,40,2,10,10,40,0,60
13485,2,40,2,10,20,20,20,60
13486,2,40,2,10,30,20,0,60
13487,2,40,2,10,40,40,20,20
13488,2,40,2,10,50,60,20,20
13489,2,40,2,11,0,40,60,20
13490,2,40,2,11,10,40,60,0
13491,2,40,2,11,20,40,40,0
13492,2,40,2,11,30,40,20,40
13493,2,40,2,11,40,40,20,20
13494,2,40,2,11,50,40,60,40
13495,2,40,2,12,0,60,40,20
13496,2,40,2,12,10,40,0,20
13497,2,40,2,12,20,20,20,0
13498,2,40,2,12,30,20,0,20
13499,2,40,2,12,40,0,20,20
13500,2,40,2,12,50,0,20,80
13501,2,40,2,13,0,0,20,60
13502,2,40,2,13,10,0,20,60
13503,2,40,2,13,20,20,20,80
13504,2,40,2,13,30,0,20,60
13505,2,40,2,13,40,0,20,60
13506,2,40,2,13,50,20,20,60
13507,2,40,2,14,0,40,20,40
13508,2,40,2,14,10,40,0,40
13509,2,40,2,14,20,20,0,60
13510,2,40,2,14,30,0,0,60
13511,2,40,2,14,40,20,0,40
13512,2,40,2,14,50,40,20,40
13513,2,40,2,15,0,40,20,40
13514,2,40,2,15,10,80,20,60
13515,2,40,2,15,20,20,20,40
13516,2,40,2,15,30,40,20,60
13517,2,40,2,15,40,40,20,60
13518,2,40,2,15,50,40,0,60
13519,2,40,2,16,0,40,0,80
13520,2,40,2,16,10,40,0,40
13521,2,40,2,16,20,20,0,40
13522,2,40,2,16,30,0,0,60
13523,2,40,2,16,40,40,0,40
13524,2,40,2,16,50,20,0,40
13627,2,40,3,10,0,60,60,0
13628,2,40,3,10,10,20,60,0
13629,2,40,3,10,20,20,60,0
13630,2,40,3,10,30,20,60,0
13631,2,40,3,10,40,20,20,40
13632,2,40,3,10,50,20,20,0
13633,2,40,3,11,0,40,20,60
13634,2,40,3,11,10,20,0,40
13635,2,40,3,11,20,40,0,40
13636,2,40,3,11,30,40,40,20
13637,2,40,3,11,40,100,20,80
13638,2,40,3,11,50,80,40,60
13639,2,40,3,12,0,80,20,40
13640,2,40,3,12,10,20,20,0
13641,2,40,3,12,20,20,0,20
13642,2,40,3,12,30,40,20,40
13643,2,40,3,12,40,0,20,20
13644,2,40,3,12,50,20,80,0
13645,2,40,3,13,0,20,60,20
13646,2,40,3,13,10,0,60,0
13647,2,40,3,13,20,20,80,40
13648,2,40,3,13,30,0,60,20
13649,2,40,3,13,40,20,60,20
13650,2,40,3,13,50,20,60,40
13651,2,40,3,14,0,0,40,20
13652,2,40,3,14,10,20,40,0
13653,2,40,3,14,20,0,60,0
13654,2,40,3,14,30,40,60,0
13655,2,40,3,14,40,80,40,0
13656,2,40,3,14,50,60,40,0
13657,2,40,3,15,0,40,40,0
13658,2,40,3,15,10,40,60,40
13659,2,40,3,15,20,40,40,20
13660,2,40,3,15,30,40,60,0
13661,2,40,3,15,40,40,60,0
13662,2,40,3,15,50,20,60,0
13663,2,40,3,16,0,40,80,20
13664,2,40,3,16,10,40,40,40
13665,2,40,3,16,20,40,40,40
13666,2,40,3,16,30,20,60,20
13667,2,40,3,16,40,20,40,20
13668,2,40,3,16,50,60,40,0
13771,2,40,4,10,0,0,0,60
13772,2,40,4,10,10,0,0,60
13773,2,40,4,10,20,0,0,40
13774,2,40,4,10,30,0,0,60
13775,2,40,4,10,40,0,40,60
13776,2,40,4,10,50,0,0,100
13777,2,40,4,11,0,0,60,100
13778,2,40,4,11,10,0,40,60
13779,2,40,4,11,20,0,40,60
13780,2,40,4,11,30,0,20,20
13781,2,40,4,11,40,0,80,0
13782,2,40,4,11,50,0,60,0
13783,2,40,4,12,0,0,40,0
13784,2,40,4,12,10,0,0,60
13785,2,40,4,12,20,0,20,60
13786,2,40,4,12,30,0,40,40
13787,2,40,4,12,40,0,20,20
13788,2,40,4,12,50,0,0,40
13789,2,40,4,13,0,0,20,40
13790,2,40,4,13,10,0,0,20
13791,2,40,4,13,20,0,40,20
13792,2,40,4,13,30,0,20,20
13793,2,40,4,13,40,0,20,20
13794,2,40,4,13,50,0,40,20
13795,2,40,4,14,0,0,20,20
13796,2,40,4,14,10,0,0,60
13797,2,40,4,14,20,0,0,40
13798,2,40,4,14,30,0,0,40
13799,2,40,4,14,40,0,0,20
13800,2,40,4,14,50,0,0,20
13801,2,40,4,15,0,0,0,40
13802,2,40,4,15,10,0,40,60
13803,2,40,4,15,20,0,20,40
13804,2,40,4,15,30,0,0,40
13805,2,40,4,15,40,0,0,40
13806,2,40,4,15,50,0,0,60
13807,2,40,4,16,0,0,20,40
13808,2,40,4,16,10,0,40,20
13809,2,40,4,16,20,0,40,20
13810,2,40,4,16,30,0,20,20
13811,2,40,4,16,40,0,20,20
13812,2,40,4,16,50,0,0,20
14145,3,34,2,10,0,20,60,20
14146,3,34,2,10,10,0,20,50
14147,3,34,2,10,20,0,20,20
14148,3,34,2,10,30,20,60,40
14149,3,34,2,10,40,20,80,0
14150,3,34,2,10,50,0,40,20
14151,3,34,2,11,0,20,40,40
14152,3,34,2,11,10,0,100,40
14153,3,34,2,11,20,20,100,40
14154,3,34,2,11,30,0,60,40
14155,3,34,2,11,40,20,80,60
14156,3,34,2,11,50,20,60,40
14157,3,34,2,12,0,20,50,80
14158,3,34,2,12,10,20,80,80
14159,3,34,2,12,20,20,60,40
14160,3,34,2,12,30,20,50,60
14161,3,34,2,12,40,20,40,60
14162,3,34,2,12,50,20,40,60
14163,3,34,2,13,0,20,40,80
14164,3,34,2,13,10,20,40,20
14165,3,34,2,13,20,20,50,40
14166,3,34,2,13,30,20,60,40
14167,3,34,2,13,40,40,40,40
14168,3,34,2,13,50,40,60,80
14169,3,34,2,14,0,20,40,80
14170,3,34,2,14,10,20,60,60
14171,3,34,2,14,20,0,60,40
14172,3,34,2,14,30,20,100,40
14173,3,34,2,14,40,20,40,40
14174,3,34,2,14,50,20,40,20
14175,3,34,2,15,0,20,40,60
14176,3,34,2,15,10,20,60,60
14177,3,34,2,15,20,20,80,40
14178,3,34,2,15,30,20,40,40
14179,3,34,2,15,40,40,50,40
14180,3,34,2,15,50,40,40,60
14181,3,34,2,16,0,40,60,40
14182,3,34,2,16,10,20,50,40
14183,3,34,2,16,20,20,20,40
14184,3,34,2,16,30,20,40,20
14185,3,34,2,16,40,20,40,20
14186,3,34,2,16,50,20,20,20
14286,3,34,3,10,0,0,20,40
14287,3,34,3,10,10,20,50,20
14288,3,34,3,10,20,20,20,80
14289,3,34,3,10,30,20,40,60
14290,3,34,3,10,40,20,0,60
14291,3,34,3,10,50,20,20,60
14292,3,34,3,11,0,0,40,60
14293,3,34,3,11,10,0,40,40
14294,3,34,3,11,20,0,40,20
14295,3,34,3,11,30,20,40,20
14296,3,34,3,11,40,20,60,20
14297,3,34,3,11,50,20,40,20
14298,3,34,3,12,0,0,80,60
14299,3,34,3,12,10,20,80,0
14300,3,34,3,12,20,20,40,20
14301,3,34,3,12,30,20,60,20
14302,3,34,3,12,40,20,60,0
14303,3,34,3,12,50,20,60,0
14304,3,34,3,13,0,20,80,20
14305,3,34,3,13,10,20,20,20
14306,3,34,3,13,20,20,40,40
14307,3,34,3,13,30,20,40,40
14308,3,34,3,13,40,0,40,50
14309,3,34,3,13,50,0,80,20
14310,3,34,3,14,0,0,80,40
14311,3,34,3,14,10,0,60,40
14312,3,34,3,14,20,0,40,20
14313,3,34,3,14,30,0,40,20
14314,3,34,3,14,40,0,40,20
14315,3,34,3,14,50,0,20,20
14316,3,34,3,15,0,0,60,40
14317,3,34,3,15,10,0,60,20
14318,3,34,3,15,20,0,40,20
14319,3,34,3,15,30,0,40,40
14320,3,34,3,15,40,0,40,40
14321,3,34,3,15,50,0,60,20
14322,3,34,3,16,0,0,40,20
14323,3,34,3,16,10,0,40,20
14324,3,34,3,16,20,0,40,20
14325,3,34,3,16,30,0,20,0
14326,3,34,3,16,40,0,20,40
14327,3,34,3,16,50,0,20,40
14430,3,34,4,10,0,0,40,60
14431,3,34,4,10,10,0,20,40
14432,3,34,4,10,20,20,80,80
14433,3,34,4,10,30,0,60,80
14434,3,34,4,10,40,0,60,80
14435,3,34,4,10,50,0,60,60
14436,3,34,4,11,0,0,60,60
14437,3,34,4,11,10,0,40,40
14438,3,34,4,11,20,0,20,20
14439,3,34,4,11,30,0,20,20
14440,3,34,4,11,40,20,20,60
14441,3,34,4,11,50,0,20,80
14442,3,34,4,12,0,0,60,80
14443,3,34,4,12,10,0,0,20
14444,3,34,4,12,20,0,20,40
14445,3,34,4,12,30,0,20,40
14446,3,34,4,12,40,0,0,60
14447,3,34,4,12,50,0,0,20
14448,3,34,4,13,0,0,20,20
14449,3,34,4,13,10,0,20,40
14450,3,34,4,13,20,0,40,40
14451,3,34,4,13,30,0,40,40
14452,3,34,4,13,40,0,50,40
14453,3,34,4,13,50,0,20,40
14454,3,34,4,14,0,0,40,40
14455,3,34,4,14,10,20,40,40
14456,3,34,4,14,20,0,20,40
14457,3,34,4,14,30,0,20,40
14458,3,34,4,14,40,0,20,40
14459,3,34,4,14,50,20,20,20
14460,3,34,4,15,0,0,40,20
14461,3,34,4,15,10,0,20,20
14462,3,34,4,15,20,0,20,20
14463,3,34,4,15,30,0,40,40
14464,3,34,4,15,40,0,40,60
14465,3,34,4,15,50,0,20,40
14466,3,34,4,16,0,20,20,60
14467,3,34,4,16,10,20,20,60
14468,3,34,4,16,20,0,20,60
14469,3,34,4,16,30,0,0,80
14470,3,34,4,16,40,0,40,100
14471,3,34,4,16,50,0,40,0
14862,3,35,0,10,0,40,50,40
14863,3,35,0,10,10,40,40,20
14864,3,35,0,10,20,80,20,20
14865,3,35,0,10,30,60,40,20
14866,3,35,0,10,40,100,0,20
14867,3,35,0,10,50,60,20,20
14868,3,35,0,11,0,40,20,40
14869,3,35,0,11,10,40,20,40
14870,3,35,0,11,20,40,40,40
14871,3,35,0,11,30,60,20,60
14872,3,35,0,11,40,100,20,60
14873,3,35,0,11,50,80,20,80
14874,3,35,0,12,0,80,0,20
14875,3,35,0,12,10,50,0,40
14876,3,35,0,12,20,40,0,40
14877,3,35,0,12,30,40,0,40
14878,3,35,0,12,40,20,0,0
14879,3,35,0,12,50,100,0,0
14880,3,35,0,13,0,40,20,0
14881,3,35,0,13,10,70,0,0
14882,3,35,0,13,20,70,0,40
14883,3,35,0,13,30,60,0,20
14884,3,35,0,13,40,100,0,20
14885,3,35,0,13,50,60,0,20
14886,3,35,0,14,0,80,40,50
14887,3,35,0,14,10,50,20,40
14888,3,35,0,15,10,80,0,100
14889,3,35,0,15,20,60,60,100
14890,3,35,0,15,30,60,40,100
14891,3,35,0,15,40,50,40,20
14892,3,35,0,15,50,60,40,40
14893,3,35,0,16,0,40,40,80
14894,3,35,0,16,10,40,40,80
14895,3,35,0,16,20,60,20,80
14896,3,35,0,16,30,60,40,60
14897,3,35,0,16,40,60,20,60
14898,3,35,0,16,50,40,0,80
15001,3,35,1,10,0,60,40,20
15002,3,35,1,10,10,20,20,40
15003,3,35,1,10,20,20,20,20
15004,3,35,1,10,30,60,20,20
15005,3,35,1,10,40,80,20,40
15006,3,35,1,10,50,40,20,60
15007,3,35,1,11,0,40,40,60
15008,3,35,1,11,10,100,40,60
15009,3,35,1,11,20,100,40,60
15010,3,35,1,11,30,60,60,40
15011,3,35,1,11,40,80,60,40
15012,3,35,1,11,50,60,80,40
15013,3,35,1,12,0,50,20,40
15014,3,35,1,12,10,80,40,40
15015,3,35,1,12,20,60,40,20
15016,3,35,1,12,30,50,40,60
15017,3,35,1,12,40,40,0,40
15018,3,35,1,12,50,40,0,40
15019,3,35,1,13,0,40,0,40
15020,3,35,1,13,10,40,0,20
15021,3,35,1,13,20,50,40,20
15022,3,35,1,13,30,60,20,40
15023,3,35,1,13,40,40,20,60
15024,3,35,1,13,50,60,20,40
15025,3,35,1,14,0,40,50,80
15026,3,35,1,14,10,60,40,40
15027,3,35,1,14,20,60,40,60
15028,3,35,1,14,30,100,80,40
15029,3,35,1,14,40,40,40,60
15030,3,35,1,14,50,40,60,40
15031,3,35,1,15,0,40,60,80
15032,3,35,1,15,10,60,100,80
15033,3,35,1,15,20,80,100,80
15034,3,35,1,15,30,40,100,60
15035,3,35,1,15,40,50,20,80
15036,3,35,1,15,50,40,40,60
15037,3,35,1,16,0,60,80,40
15038,3,35,1,16,10,50,80,20
15039,3,35,1,16,20,20,80,40
15040,3,35,1,16,30,40,60,60
15041,3,35,1,16,40,40,60,40
15042,3,35,1,16,50,20,80,20
15142,3,35,2,10,0,20,20,60
15143,3,35,2,10,10,50,40,20
15144,3,35,2,10,20,20,20,20
15145,3,35,2,10,30,40,20,20
15146,3,35,2,10,40,0,40,60
15147,3,35,2,10,50,20,60,20
15148,3,35,2,11,0,40,60,20
15149,3,35,2,11,10,40,60,20
15150,3,35,2,11,20,40,60,40
15151,3,35,2,11,30,40,40,50
15152,3,35,2,11,40,60,40,0
15153,3,35,2,11,50,40,40,0
15154,3,35,2,12,0,80,40,0
15155,3,35,2,12,10,80,40,20
15156,3,35,2,12,20,40,20,20
15157,3,35,2,12,30,60,60,20
15158,3,35,2,12,40,60,40,20
15159,3,35,2,12,50,60,40,20
15160,3,35,2,13,0,80,40,0
15161,3,35,2,13,10,20,20,20
15162,3,35,2,13,20,40,20,40
15163,3,35,2,13,30,40,40,60
15164,3,35,2,13,40,40,60,40
